Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, X, Y 
3/18/2016,, MANUEL ORIBE, ATROPELLO DE ANIMALES, LEVE, VIERNES, 21, MALDONADO, MALDONADO, 688365, 6135855 
6/10/2016,, CARLOS ALBERTO CAL, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 16, MALDONADO, SAN CARLOS, 690420, 6148195 
12/23/2016,, DROCLIDES VIÑOLES, ATROPELLO DE PEATÓN, LEVE, VIERNES, 21, CERRO LARGO, ACEGUA, 768820, 6469645 
5/13/2016,, PABLO ZUFRIATEGUI, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 15, TREINTA Y TRES, TREINTA Y TRES, 743725, 6319960 
1/15/2016,, RUTA INTERBALNEARIA Y RUTA 10, COLISIÓN ENTRE VEHÍCULOS, FATAL, VIERNES, 12, MALDONADO, SIN DATOS, 650915, 6150385 
12/30/2016,, C/49 Y 19 BAL.BS.AS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 21, MALDONADO, BALNEARIO BUENOS AIRES, 701205, 6136555 
4/1/2016,, ROMAN GUERRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 3, MALDONADO, MALDONADO, 686695, 6134930 
8/2/2016,, 18 DE JULIO Y RONDEAU, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 3, LAVALLEJA, MINAS, 662650, 6194215 
2/17/2016,, OROSMAN DE LOS SANTOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 12, ROCHA, ROCHA, 745350, 6181475 
9/6/2016,, R. PEREZ DEL PUERTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, LAVALLEJA, MINAS, 661255, 6194845 
12/2/2016,, ITALIA --RUTA 7--, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, CERRO LARGO, MELO, 767035, 6415660 
6/1/2016,, , COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 14, MALDONADO, SIN DATOS, 724735, 6167695 
10/28/2016,, F. LIZARZA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, MALDONADO, PAN DE AZUCAR, 662490, 6150465 
12/20/2016,, CLAUDIO WILLIMAN, CAÍDA, LEVE, MARTES, 10, MALDONADO, PUNTA DEL ESTE, 687820, 6131200 
7/15/2016,, GREGORIO SANABRIA, CAÍDA, GRAVE, VIERNES, 14, MALDONADO, PIRIAPOLIS, 658310, 6141195 
5/20/2016,, MISIONES, CAÍDA, GRAVE, VIERNES, 17, MALDONADO, PIRIAPOLIS, 657465, 6141210 
10/7/2016,, AVENIDA APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, TREINTA Y TRES, TREINTA Y TRES, 744210, 6320310 
12/9/2016,, RUTA 9Y 39, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 17, MALDONADO, SIN DATOS, 690665, 6150730 
1/5/2016,, F. MATA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 16, CERRO LARGO, MELO, 766835, 6415215 
4/8/2016,, LORENZO BATLLE PACHECO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 16, MALDONADO, SAN RAFAEL - EL PLACER, 692365, 6132725 
8/2/2016,, DOROTEO NAVARRETE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, CERRO LARGO, MELO, 766735, 6415230 
2/26/2016,, AMONTE, DESPISTE, SIN LESIONADOS, VIERNES, 15, ROCHA, CASTILLOS, 789475, 6210965 
11/11/2016,, SIMON DEL PINO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 19, TREINTA Y TRES, TREINTA Y TRES, 743750, 6319755 
1/8/2016,, , CAÍDA, LEVE, VIERNES, 10, TREINTA Y TRES, EJIDO DE TREINTA Y TRES, 745545, 6321450 
2/5/2016,, NO SE INGRESO, DESPISTE, LEVE, VIERNES, 20, ROCHA, SIN DATOS, 735865, 6160730 
11/25/2016,, RUTA DIEZ. PDA 30 MANSA , DESPISTE, LEVE, VIERNES, 17, MALDONADO, PINARES - LAS DELICIAS, 682280, 6135225 
2/19/2016,, SARANDI, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, MALDONADO, MALDONADO, 686595, 6134930 
8/9/2016,, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, MARTES, 21, ROCHA, SIN DATOS, 785235, 6186855 
3/4/2016,, SAN PABLO CASI APARICIO SARAVIA, ATROPELLO DE PEATÓN, GRAVE, VIERNES, 17, MALDONADO, SAN RAFAEL - EL PLACER, 690805, 6134105 
12/28/2016,, ROMAN GUERRA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 12, MALDONADO, MALDONADO, 686695, 6136030 
3/4/2016,, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 11, ROCHA, CASTILLOS, 789470, 6211880 
4/15/2016,, , ATROPELLO DE ANIMALES, SIN LESIONADOS, VIERNES, 20, TREINTA Y TRES, SIN DATOS, 796845, 6319910 
4/15/2016,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, VIERNES, 19, MALDONADO, SIN DATOS, 718955, 6155380 
1/13/2016,, LORENZO BATLLE PACHECO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 21, MALDONADO, PUNTA DEL ESTE, 688245, 6129620 
1/8/2016,, EJIDO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 15, CERRO LARGO, MELO, 766725, 6415780 
8/19/2016,, TRES DE FEBRERO, CAÍDA, LEVE, VIERNES, 15, MALDONADO, MALDONADO, 686600, 6134735 
6/17/2016,, LEONARDO OLIVERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, MALDONADO, SAN CARLOS, 691085, 6148635 
6/3/2016,, , DESPISTE, LEVE, VIERNES, 8, MALDONADO, PUNTA BALLENA, 678070, 6138085 
9/30/2016,, ALBERTO CL CARACARA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, MALDONADO, MALDONADO, 687310, 6136360 
12/16/2016,, PARAJE BARRANCAS, DESPISTE, LEVE, VIERNES, 0, LAVALLEJA, SIN DATOS, 640155, 6202165 
7/6/2016,, GREGORIO SANABRIA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, TREINTA Y TRES, TREINTA Y TRES, 743165, 6319375 
12/30/2016,, AVENIDA EDUARDO VICTOR HAEDO (RUTA 10), COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 18, MALDONADO, MANANTIALES, 698735, 6135240 
6/28/2016,, DOROTEO NAVARRETE, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 18, CERRO LARGO, MELO, 766820, 6415745 
11/18/2016,, GARCILASO DE LA VEGA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, MALDONADO, PUNTA DEL ESTE, 688535, 6133730 
2/9/2016,,  DOCTOR M. CACHEIRO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 20, TREINTA Y TRES, TREINTA Y TRES, 744140, 6320010 
10/28/2016,, JOAQUIN RAMON TRAVIESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 15, CERRO LARGO, RIO BRANCO, 839580, 6388120 
5/6/2016,, DOCTOR ANDRES CEBERIO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 17, MALDONADO, SAN CARLOS, 690095, 6147875 
12/30/2016,,  LOS DESTINOS, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 18, MALDONADO, LA BARRA, 696065, 6134375 
8/5/2016,, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 18, ROCHA, CASTILLOS, 790230, 6211335 
6/10/2016,, HECTOR LEIS Y CURBELO BAEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 22, LAVALLEJA, MINAS, 663040, 6195880 
2/19/2016,, CAROLINO VERGARA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 14, TREINTA Y TRES, VERGARA, 786195, 6350470 
8/19/2016,, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, CERRO LARGO, MELO, 766590, 6414945 
4/29/2016,, SANTA TERESA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, MALDONADO, MALDONADO, 686990, 6134930 
4/15/2016,, GENERAL JOSE G. ARTIGAS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, MALDONADO, PUNTA DEL ESTE, 687870, 6133925 
8/5/2016,, RUTA 7 KM 198.500, DESPISTE, LEVE, VIERNES, 9, LAVALLEJA, SIN DATOS, 665045, 6288740 
7/26/2016,, CNO EGURQUIZA  FRENTE AL ZOO , COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 18, MALDONADO, SIN DATOS, 693285, 6147770 
3/18/2016,, MORALES ARRILLAGA Y ANSINA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 12, LAVALLEJA, MINAS, 663165, 6195900 
3/11/2016,, GENERAL JUSTINO MUNIZ, DESPISTE, SIN LESIONADOS, VIERNES, 23, CERRO LARGO, MELO, 766320, 6415185 
4/8/2016,, GENERAL JOSE G. ARTIGAS, DESPISTE, SIN LESIONADOS, VIERNES, 5, MALDONADO, PIRIAPOLIS, 657645, 6142085 
7/1/2016,, NO SE INGRESO, ATROPELLO DE ANIMALES, SIN LESIONADOS, VIERNES, 0, MALDONADO, SIN DATOS, 691575, 6150500 
11/11/2016,, RUTA 9 Y 39 , COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, MALDONADO, SIN DATOS, 690655, 6150680 
8/5/2016,, AVENIDA FRANKLIN DELANO ROOSEVELT, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, MALDONADO, PUNTA DEL ESTE, 688485, 6131935 
5/6/2016,, RUTA 8, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, VIERNES, 21, CERRO LARGO, MELO, 767730, 6413645 
5/20/2016,, RUTA 98 KM4, ATROPELLO DE ANIMALES, SIN LESIONADOS, VIERNES, 12, TREINTA Y TRES, SIN DATOS, 741960, 6323955 
4/15/2016,, RUTA 8 KM 139, DESPISTE, SIN LESIONADOS, VIERNES, 14, LAVALLEJA, SIN DATOS, 678205, 6199695 
8/3/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 11, TREINTA Y TRES, EJIDO DE TREINTA Y TRES, 745330, 6321795 
12/6/2016,, AVDA BARRIOS AMORIN Y OFICIAL 180, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 21, LAVALLEJA, MINAS, 663800, 6195825 
9/16/2016,, RAMON TRIGO , DESPISTE, LEVE, VIERNES, 23, CERRO LARGO, RAMON TRIGO, 722395, 6418545 
3/11/2016,, ROMILDO RISSO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, MALDONADO, PUNTA DEL ESTE, 688225, 6129795 
1/1/2016,, GORLERO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 15, MALDONADO, PUNTA DEL ESTE, 688055, 6129535 
4/19/2016,, AVENIDA ARTIGAS Y CALLE INTERNA DE P4, CAÍDA, GRAVE, MARTES, 20, LAVALLEJA, MINAS, 661310, 6195755 
10/7/2016,, AVELINO MIRANDA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, TREINTA Y TRES, TREINTA Y TRES, 743910, 6319255 
1/8/2016,, RUTA 9 KM 159, DESPISTE, SIN LESIONADOS, VIERNES, 19, MALDONADO, SIN DATOS, 710355, 6151600 
5/20/2016,, RUTA LOS ARRAYANES KM 2, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, MALDONADO, SIN DATOS, 659680, 6139880 
12/2/2016,, ESTEBAN O. VIEYRA FRENTE AL LICEO NÚMERO 3, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, CERRO LARGO, MELO, 767510, 6415310 
7/22/2016,, 18 DE JULIO Y RODO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, LAVALLEJA, MINAS, 662200, 6194585 
7/1/2016,, DOCTOR F. MARTINEZ RODRIGUEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, ROCHA, ROCHA, 744880, 6182385 
7/15/2016,,  PUBLICA TREINTA Y CUATRO, ATROPELLO DE ANIMALES, LEVE, VIERNES, 19, LAVALLEJA, MINAS, 662050, 6196595 
9/6/2016,, CUATRO DE OCTUBRE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 17, TREINTA Y TRES, EJIDO DE TREINTA Y TRES, 746605, 6322140 
6/10/2016,, NO SE INGRESO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, VIERNES, 18, MALDONADO, SIN DATOS, 646895, 6150395 
1/15/2016,, INDUSTRIA, DESPISTE, SIN LESIONADOS, VIERNES, 0, TREINTA Y TRES, TREINTA Y TRES, 743310, 6318795 
12/6/2016,, CRUZ DEL SUR, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 12, MALDONADO, PINARES - LAS DELICIAS, 684910, 6134685 
12/16/2016,, AV. APARICIO SARAVIA, CAÍDA, LEVE, VIERNES, 16, MALDONADO, SAN RAFAEL - EL PLACER, 689960, 6134475 
2/2/2016,, SAGITARIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 23, ROCHA, SIN DATOS, 759795, 6161420 
12/14/2016,, COLON, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 17, CERRO LARGO, MELO, 766215, 6415300 
6/3/2016,, RINCON, ATROPELLO DE PEATÓN, LEVE, VIERNES, 11, MALDONADO, MALDONADO, 686800, 6136365 
3/11/2016,, AVENIDA ARTIGAS UNA MEDIA CUADRA DE RUTA 10 , CAÍDA, LEVE, VIERNES, 11, MALDONADO, SOLIS, 648320, 6147890 
10/7/2016,, RUTA 10 KM 175, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, MALDONADO, EL CHORRO, 700095, 6135445 
12/30/2016,, RUTA INTERBALNEARIA KM 118, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, MALDONADO, PUNTA BALLENA, 678405, 6138390 
7/1/2016,, CALLE 15, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, MALDONADO, MALDONADO, 688385, 6137340 
10/7/2016,, DEL PILAR, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 19, CERRO LARGO, MELO, 766420, 6414520 
8/25/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 12, ROCHA, CASTILLOS, 789145, 6210490 
10/7/2016,, RUTA 7, CAÍDA, LEVE, VIERNES, 17, CERRO LARGO, FRAILE MUERTO, 732270, 6399550 
10/26/2016,, JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 17, CERRO LARGO, MELO, 766000, 6415035 
12/13/2016,, RUTA INTERBALNEARIA KM 88, DESPISTE, LEVE, MARTES, 16, MALDONADO, SIN DATOS, 653485, 6149140 
5/13/2016,, AVENIDA JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, MALDONADO, MALDONADO, 686190, 6135935 
10/18/2016,, JEFFERSON, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 21, MALDONADO, PUNTA DEL ESTE, 687505, 6133090 
5/6/2016,, MANUEL FREIRE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 12, TREINTA Y TRES, TREINTA Y TRES, 743440, 6319720 
5/20/2016,, ENRIQUE G. BURNET, ATROPELLO DE PEATÓN, LEVE, VIERNES, 15, MALDONADO, MALDONADO, 686600, 6134490 
7/8/2016,, AVENIDA WILSON FERREIRA ALDUNATE, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 20, MALDONADO, MALDONADO, 685245, 6136690 
6/10/2016,, BERNARDO SUAREZ DEL RONDELO Y D.A.LARRAÑAGA, ATROPELLO DE ANIMALES, LEVE, VIERNES, 8, CERRO LARGO, MELO, 767875, 6414275 
1/1/2016,, DOS DE FEBRERO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 15, MALDONADO, PUNTA DEL ESTE, 687085, 6128850 
8/12/2016,, , COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 23, MALDONADO, VILLA DELIA, 683695, 6137690 
10/7/2016,, AVENIDA DE LOS GAUCHOS, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, VIERNES, 20, MALDONADO, MALDONADO, 687890, 6135440 
4/1/2016,, GENERAL JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, CERRO LARGO, MELO, 766560, 6414195 
9/30/2016,, AVENIDA JUAN ANTONIO LAVALLEJA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 0, MALDONADO, MALDONADO, 686900, 6135925 
12/2/2016,, DOCTOR JUAN DARIO SILVA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, CERRO LARGO, MELO, 766030, 6415325 
7/29/2016,, RUTA OCHO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 22, TREINTA Y TRES, EJIDO DE TREINTA Y TRES, 742990, 6320990 
8/26/2016,,  UTE 8, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 16, MALDONADO, PUNTA BALLENA, 677430, 6138865 
10/7/2016,, AGAPITO PARABERA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 6, MALDONADO, MALDONADO, 688080, 6136645 
7/5/2016,, MIGUEL BARREIRO, ATROPELLO DE PEATÓN, LEVE, MARTES, 18, CERRO LARGO, MELO, 768250, 6415210 
2/19/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 18, ROCHA, SIN DATOS, 736640, 6156370 
12/30/2016,, EJIDO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, MALDONADO, SAN CARLOS, 690240, 6148625 
11/4/2016,, RUTA 8 KILOMETRO 82, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 21, LAVALLEJA, SOLIS DE MATAOJO, 640835, 6171975 
1/8/2016,, CLAUDIO WILLIMAN PARADA 1, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 13, MALDONADO, PUNTA DEL ESTE, 688085, 6130115 
6/3/2016,, DOS DE FEBRERO, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 20, MALDONADO, PUNTA DEL ESTE, 687070, 6128745 
5/20/2016,, CAMINO A LOS ARRAYANES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, MALDONADO, SIN DATOS, 659045, 6139735 
1/22/2016,, RUTA DIECIESEIS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, VIERNES, 18, ROCHA, CASTILLOS, 790385, 6211145 
6/10/2016,, GENERAL JUSTINO MUNIZ, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 19, CERRO LARGO, MELO, 766320, 6415185 
7/22/2016,,  JOSE ENRIQUE RODO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, VIERNES, 2, LAVALLEJA, MINAS, 662105, 6194475 
8/19/2016,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, VIERNES, 17, ROCHA, SIN DATOS, 752845, 6177340 
8/19/2016,, PRIMERO DE MAYO, CAÍDA, GRAVE, VIERNES, 16, MALDONADO, MALDONADO, 686690, 6137075 
9/2/2016,, ROCHA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, MALDONADO, SAN CARLOS, 691180, 6147730 
10/21/2016,, DOCTOR LUIS ALBERTO DE HERRERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 15, CERRO LARGO, MELO, 766200, 6415100 
2/5/2016,, ARTURO SANTANA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 21, MALDONADO, MALDONADO, 686085, 6134920 
2/19/2016,, VALLE ALTO, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, VIERNES, 0, TREINTA Y TRES, TREINTA Y TRES, 744315, 6319375 
8/5/2016,, DOCTOR ANDRES CEBERIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 22, MALDONADO, SAN CARLOS, 690095, 6147875 
7/22/2016,, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, CERRO LARGO, MELO, 766590, 6414945 
2/5/2016,, CAMINO PAGO LA PAJA Y CAMINO CERRO EGURQUIZA , COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 19, MALDONADO, SIN DATOS, 695370, 6147545 
1/29/2016,, JACINTO TRAPANI, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, TREINTA Y TRES, TREINTA Y TRES, 743360, 6319500 
5/27/2016,, TREINTA Y TRES, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 16, MALDONADO, SAN CARLOS, 690835, 6148060 
9/28/2016,, AVENIDA JOSE BATLLE Y ORDOÑEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, MALDONADO, MALDONADO, 686990, 6136390 
9/16/2016,, RUTA 8 km. 437.000, DESPISTE, FATAL, VIERNES, 17, CERRO LARGO, SIN DATOS, 769340, 6452000 
10/28/2016,, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, ROCHA, SIN DATOS, 751220, 6257115 
2/19/2016,, RUTA 39 , CAÍDA, LEVE, VIERNES, 15, MALDONADO, SIN DATOS, 687310, 6138270 
10/28/2016,, LUIS ALBERTO DE HERRERA FRENTE A CYLSA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, MALDONADO, SIN DATOS, 686840, 6138145 
2/5/2016,, C/ SAN SALVADOR Y VICTORIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 21, MALDONADO, LA BARRA, 696335, 6134705 
6/3/2016,, GENERAL APARICIO SARAVIA, CAÍDA, LEVE, VIERNES, 18, CERRO LARGO, RIO BRANCO, 839165, 6387745 
3/18/2016,, EL MESANA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, MALDONADO, PUNTA DEL ESTE, 687815, 6129120 
7/8/2016,, DOCTOR ANDRES CEBERIO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 19, MALDONADO, SAN CARLOS, 690095, 6147875 
2/5/2016,, OROSMAN DE LOS SANTOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, ROCHA, ROCHA, 744710, 6180745 
2/2/2016,, DIAMANTE Y AMATISTA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, MALDONADO, VILLA DELIA, 683630, 6137700 
4/15/2016,, PARADA 26 DE LA MANSA Y SIRIO, DESPISTE, SIN LESIONADOS, VIERNES, 1, MALDONADO, PINARES - LAS DELICIAS, 684995, 6134220 
2/19/2016,, GENERAL FRUCTUOSO RIVERA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, VIERNES, 11, LAVALLEJA, JOSE PEDRO VARELA, 729080, 6295470 
12/23/2016,, FRANKLIN DELANO ROOSEVELT, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 20, MALDONADO, PUNTA DEL ESTE, 687925, 6132575 
3/11/2016,, MONTENEGRO --EX ARTIGAS--, COLISIÓN CON OBSTÁCULO EN CALZADA, SIN LESIONADOS, VIERNES, 19, MALDONADO, SAN CARLOS, 691345, 6148615 
12/9/2016,, RUTA 7 KM 196, DESPISTE, SIN LESIONADOS, VIERNES, 20, LAVALLEJA, SIN DATOS, 665125, 6287315 
4/12/2016,, VEINTICINCO DE MAYO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 10, MALDONADO, MALDONADO, 687180, 6135125 
9/30/2016,, VALENTIN OLIVERA ORTIZ, CAÍDA, LEVE, VIERNES, 22, TREINTA Y TRES, EJIDO DE TREINTA Y TRES, 744190, 6321510 
11/30/2016,, AVENIDA APARICIO SARAVIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 9, TREINTA Y TRES, TREINTA Y TRES, 744505, 6320635 
6/28/2016,, , CAÍDA, LEVE, MARTES, 18, ROCHA, SIN DATOS, 822895, 6266745 
11/4/2016,, PUNTA BALLENA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 8, MALDONADO, CERRO PELADO, 684760, 6137950 
4/22/2016,, RUTA 8 KM  157, DESPISTE, LEVE, VIERNES, 7, LAVALLEJA, SIN DATOS, 685690, 6203990 
2/12/2016,, RUTA 10, CAÍDA, LEVE, VIERNES, 19, MALDONADO, PLAYA GRANDE, 655145, 6142060 
11/18/2016,, , COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 17, MALDONADO, MALDONADO, 687255, 6136765 
4/22/2016,, NO SE INGRESO, DESPISTE, SIN LESIONADOS, VIERNES, 17, CERRO LARGO, SIN DATOS, 766735, 6419695 
4/22/2016,, CAMINOS DEL SOL A 5 KILOMETROS DE BODEGA GARZON, DESPISTE, SIN LESIONADOS, VIERNES, 19, MALDONADO, SIN DATOS, 725530, 6165015 
8/12/2016,, EL REMANSO, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 18, MALDONADO, PUNTA DEL ESTE, 687725, 6129365 
1/12/2016,, ANSINA, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MARTES, 11, CERRO LARGO, MELO, 766100, 6415115 
12/9/2016,, AVENIDA FRANKLIN DELANO ROOSEVELT, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, MALDONADO, PINARES - LAS DELICIAS, 686995, 6133685 
4/22/2016,, POBLADO 19 JUNIO, ATROPELLO DE PEATÓN, LEVE, VIERNES, 0, LAVALLEJA, JOSE PEDRO VARELA, 730095, 6295190 
10/7/2016,, RUTA 26 KM 431, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 14, CERRO LARGO, SIN DATOS, 758070, 6415920 
2/19/2016,, PASO DE LA CADENA, COLISIÓN ENTRE VEHÍCULOS, LEVE, VIERNES, 16, MALDONADO, PUNTA DEL ESTE, 688625, 6132605 
7/22/2016,, , DESPISTE, LEVE, VIERNES, 20, MALDONADO, MALDONADO, 688340, 6135755 
12/23/2016,, JUANA DE IBARBOUROU, CAÍDA, LEVE, VIERNES, 18, CERRO LARGO, MELO, 766035, 6413725 
7/12/2016,, AGAPITO PARABERA, CAÍDA, LEVE, MARTES, 22, MALDONADO, MALDONADO, 687765, 6136645 
12/23/2016,, TREINTA Y TRES, CAÍDA, LEVE, VIERNES, 23, MALDONADO, SAN CARLOS, 690620, 6148075 
