Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, X, Y 
8/1/2014, FLORENCIO SANCHEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, CERRO LARGO, MELO, 766525, 6415155 
4/2/2014, JUAN ORTIZ Y BASILIO ARAUJO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 17, TREINTA Y TRES, TREINTA Y TRES, 744135, 6319905 
6/8/2014, FLORENCIO SANCHEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 7, CERRO LARGO, MELO, 766210, 6415195 
29/10/2014, MANUEL MELENDEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 8, TREINTA Y TRES, TREINTA Y TRES, 743285, 6320125 
10/12/2014, RUTA 9 KM209 FRENTE A COPAYAN, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 13, ROCHA, ROCHA, 748150, 6181905 
8/10/2014, CONSTITUYENTE, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 20, ROCHA, LASCANO, 758885, 6269975 
5/11/2014, NO SE INGRESO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 0, MALDONADO, SIN DATOS, 688575, 6145845 
27/8/2014, SEIS DE JULIO DE 1784, DESPISTE, SIN LESIONADOS, MIÉRCOLES, 23, MALDONADO, PINARES - LAS DELICIAS, 685240, 6135160 
27/8/2014, GARZON, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 22, MALDONADO, MALDONADO, 686900, 6137025 
5/2/2014, CELEDONIO ROJAS, COLISIÓN ENTRE VEHÍCULOS, GRAVE, MIÉRCOLES, 18, TREINTA Y TRES, TREINTA Y TRES, 743965, 6319675 
3/9/2014, CUCHILLA CUAREIM, COLISIÓN CON OBSTÁCULO EN CALZADA, LEVE, MIÉRCOLES, 22, MALDONADO, CERRO PELADO, 685095, 6138020 
4/6/2014, VEINTICINCO DE AGOSTO, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 19, ROCHA, CASTILLOS, 789430, 6211165 
23/7/2014, DC 18 CALLES INTERNAS, ATROPELLO DE ANIMALES, LEVE, MIÉRCOLES, 11, TREINTA Y TRES, EJIDO DE TREINTA Y TRES, 744195, 6321880 
15/4/2014, , DESPISTE, SIN LESIONADOS, MARTES, 15, TREINTA Y TRES, SIN DATOS, 743070, 6341405 
12/3/2014, A.DE LA ROSA ESQUINA COLON, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 20, CERRO LARGO, MELO, 766230, 6415310 
8/1/2014, MIAMI, CAÍDA, SIN LESIONADOS, MIÉRCOLES, 14, MALDONADO, PUNTA DEL ESTE, 688170, 6130900 
29/1/2014, EJIDO, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 21, MALDONADO, SAN CARLOS, 690655, 6148575 
10/12/2014, GREGORIO SANABRIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 22, TREINTA Y TRES, TREINTA Y TRES, 743680, 6319435 
