Fecha	 Calle	 Tipo de Siniestro	 Gravedad	 Dia Semana	 Hora	 Departamento	 Localidad	 X	 Y 
3/14/2017	 VERACIERTO	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 MARTES	 13	 MONTEVIDEO	 MONTEVIDEO	 580170	 6141810 
11/8/2017	 EJIDO	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 MIÉRCOLES	 14	 MONTEVIDEO	 MONTEVIDEO	 574270	 6137340 
1/19/2017	 RUTA 10 KM 206 	 DESPISTE	 LEVE	 JUEVES	 14	 ROCHA	 SIN DATOS	 738770	 6155705 
11/23/2017	 NO SE INGRESO	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 16	 CANELONES	 SIN DATOS	 581360	 6168980 
8/15/2017	 DOCTOR POUEY	 CAÍDA	 GRAVE	 MARTES	 18	 CANELONES	 SIN DATOS	 571065	 6156725 
5/2/2017	 JOSE BATLLE Y ORDOÑEZ	 COLISIÓN ENTRE VEHÍCULOS	 SIN LESIONADOS	 MARTES	 8	 LAVALLEJA	 MINAS	 661485	 6195420 
4/6/2017	 JUSTICIA	 DESPISTE	 LEVE	 JUEVES	 15	 MONTEVIDEO	 MONTEVIDEO	 575025	 6138755 
11/9/2017	 AVENIDA DEL CERRO EGUZQUIZA Y CAMINO EL GOLF	 DESPISTE	 LEVE	 JUEVES	 18	 MALDONADO	 SIN DATOS	 695285	 6138630 
12/14/2017	 NO SE INGRESO	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 12	 CANELONES	 SIN DATOS	 594815	 6147620 
10/12/2017	 NO SE INGRESO	 DESPISTE	 GRAVE	 JUEVES	 16	 FLORES	 SIN DATOS	 527425	 6298390 
11/16/2017	 RUTA 7	 DESPISTE	 LEVE	 JUEVES	 8	 TREINTA Y TRES	 SIN DATOS	 676200	 6318970 
10/19/2017	  AVENIDA SECCO GARCIA	 COLISIÓN ENTRE VEHÍCULOS	 SIN LESIONADOS	 JUEVES	 18	 CANELONES	 EL BOSQUE	 593555	 6145090 
10/3/2017	 RINCON	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 MARTES	 8	 MALDONADO	 MALDONADO	 686795	 6136035 
11/16/2017	 VEINTISEIS DE MARZO	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 20	 MONTEVIDEO	 MONTEVIDEO	 578475	 6136980 
4/13/2017	 RUTA 98 VERDE ALTO	 DESPISTE	 LEVE	 JUEVES	 9	 TREINTA Y TRES	 SIN DATOS	 740710	 6326935 
9/5/2017	 MAGARIÑOS CERVANTES	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 MARTES	 9	 MONTEVIDEO	 MONTEVIDEO	 578500	 6138885 
3/7/2017	 CLEMENTE FREGEIRO	 CAÍDA	 LEVE	 MARTES	 12	 SORIANO	 MERCEDES	 404515	 6319710 
6/1/2017	 GENERAL JUAN ANTONIO LAVALLEJA	 COLISIÓN ENTRE VEHÍCULOS	 SIN LESIONADOS	 JUEVES	 16	 TREINTA Y TRES	 TREINTA Y TRES	 743540	 6319730 
4/20/2017	 DOMINGO ARAMBURU	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 8	 MONTEVIDEO	 MONTEVIDEO	 574970	 6139560 
5/11/2017	 NO SE INGRESO	 COLISIÓN ENTRE VEHÍCULOS	 GRAVE	 JUEVES	 12	 CANELONES	 VIEJO MOLINO SAN BERNARDO	 594680	 6159530 
11/30/2017	 BATALLA DEL CERRITO	 COLISIÓN ENTRE VEHÍCULOS	 SIN LESIONADOS	 JUEVES	 7	 MALDONADO	 MALDONADO	 687155	 6136795 
6/29/2017	 NO SE INGRESO	 ATROPELLO DE ANIMALES	 SIN LESIONADOS	 JUEVES	 21	 FLORIDA	 SIN DATOS	 584100	 6228255 
5/4/2017	 NO SE INGRESO	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 11	 CANELONES	 SIN DATOS	 572355	 6158635 
8/24/2017	 AVENIDA LUIS BATLLE BERRES	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 18	 MONTEVIDEO	 MONTEVIDEO	 566530	 6144880 
4/20/2017	 AVENIDA CALCAGNO	 CAÍDA	 LEVE	 JUEVES	 8	 CANELONES	 SHANGRILA	 591670	 6143010 
12/21/2017	 CESAR MAYO GUTIERREZ	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 14	 CANELONES	 SIN DATOS	 570685	 6154315 
8/31/2017	 SENADOR EDUARDO PAZ AGUIRRE	 COLISIÓN ENTRE VEHÍCULOS	 LEVE	 JUEVES	 10	 CANELONES	 PROGRESO	 571335	 6164080 
